2.73946e+09 1.24256e+09 5.44063e+08 1.30082e+08 1.06785e+06 6675.65 2.03669 9.70571e-05 0 0 0 0 0 0
4.25461e+09 1.69388e+09 3.65975e+08 1.43032e+08 4.7672e+06 1776.8 1.16846 9.15313e-05 0 0 0 0 0 0
3.38785e+09 8.86219e+08 4.51167e+08 1.29677e+08 3.83327e+06 5172.61 0.702463 7.86021e-05 0 0 0 0 0 0
5.64072e+09 1.89685e+09 6.19021e+08 1.78743e+08 5.67639e+06 5830.92 3.07525 0.000148036 0 0 0 0 0 0
6.63359e+09 1.24399e+09 4.48238e+08 4.28566e+07 5.88716e+06 6703.49 2.18088 0.000136481 0 0 0 0 0 0
5.12382e+09 1.02059e+09 8.24048e+08 1.40349e+08 6.03235e+06 6052.91 0.912009 5.93814e-05 0 0 0 0 0 0
5.05891e+09 8.85434e+08 6.40751e+08 1.61874e+08 4.66596e+06 9100.58 3.04327 0.000150788 0 0 0 0 0 0
4.09022e+09 2.03702e+09 4.55206e+08 1.70223e+08 5.41217e+06 8467.36 0.808279 0.000118232 0 0 0 0 0 0
5.77244e+09 1.76163e+09 8.37629e+08 1.20698e+08 5.49932e+06 5401.3 1.76091 0.000170329 0 0 0 0 0 0
4.63074e+09 1.67649e+09 7.02664e+08 1.42491e+08 2.20764e+06 6845.68 1.88183 9.50798e-05 0 0 0 0 0 0
3.52955e+09 1.07809e+09 7.17019e+08 1.12951e+08 4.93768e+06 7479.16 1.39142 0.000111816 0 0 0 0 0 0
4.69349e+09 1.36152e+09 2.70374e+08 1.04692e+08 1.35515e+06 4249.1 1.2633 7.01024e-05 0 0 0 0 0 0
6.52205e+09 1.70392e+09 4.41027e+08 9.34595e+07 4.58453e+06 2443.43 1.37967 8.87047e-05 0 0 0 0 0 0
3.92583e+09 1.01931e+09 4.5048e+08 1.05543e+08 6.04697e+06 9801.74 1.00454 0.000141104 0 0 0 0 0 0
4.25192e+09 9.37982e+08 6.64952e+08 7.37747e+07 2.53328e+06 5246.99 1.82377 8.86032e-05 0 0 0 0 0 0
7.18712e+09 1.26514e+09 5.19955e+08 1.51159e+08 3.31477e+06 11846.6 3.20154 0.00011054 0 0 0 0 0 0
3.63851e+09 1.05147e+09 4.28147e+08 9.56946e+07 1.9969e+06 4578.22 0.753602 2.34089e-05 0 0 0 0 0 0
1.55308e+09 1.17874e+09 3.76588e+08 1.62282e+08 3.92509e+06 5334.02 1.95118 8.35841e-05 0 0 0 0 0 0
6.47659e+09 1.70357e+09 4.39001e+08 1.25742e+08 3.47938e+06 4025.89 1.18132 0.000100103 0 0 0 0 0 0
5.06459e+09 1.16355e+09 7.44459e+08 1.96035e+08 4.19857e+06 10472.1 2.84102 8.59391e-05 0 0 0 0 0 0
2.71696e+09 4.93427e+08 3.60455e+08 1.41275e+08 1.51076e+06 5099.14 1.45501 8.58015e-05 0 0 0 0 0 0
5.91752e+09 1.00627e+09 3.15111e+08 7.98853e+07 3.80912e+06 6867.62 1.78639 9.16941e-05 0 0 0 0 0 0
4.19914e+09 2.01427e+09 6.6414e+08 8.58425e+07 4.98726e+06 4145.53 1.17873 6.51952e-05 0 0 0 0 0 0
7.30176e+09 8.46967e+08 8.39452e+08 1.16105e+08 4.03041e+06 6713.45 1.41364 0.0002027 0 0 0 0 0 0
7.60213e+09 1.67909e+09 5.33367e+08 1.00881e+08 2.93205e+06 3311.22 0.804414 8.86187e-05 0 0 0 0 0 0
4.50932e+09 1.30675e+09 5.75718e+08 9.10076e+07 2.02706e+06 3676.73 0.818738 4.49623e-05 0 0 0 0 0 0
4.9142e+09 8.25726e+08 3.07851e+08 1.58686e+08 2.75258e+06 9840.42 1.28781 8.08106e-05 0 0 0 0 0 0
5.64487e+09 1.62628e+09 8.28091e+08 1.39261e+08 2.82379e+06 6478.49 1.02187 0.00011496 0 0 0 0 0 0
3.03306e+09 1.32473e+09 7.91171e+08 1.10565e+08 4.66722e+06 4193.72 0.736704 5.98335e-05 0 0 0 0 0 0
3.6678e+09 1.78162e+09 4.68776e+08 8.41401e+07 3.69439e+06 4571.27 1.08932 6.33565e-05 0 0 0 0 0 0
5.11931e+09 1.95847e+09 9.22418e+08 1.09775e+08 4.40633e+06 5022 2.24918 0.000146594 0 0 0 0 0 0
4.87009e+09 1.63906e+09 8.21114e+08 1.24746e+08 3.14028e+06 4509.18 1.12818 4.05476e-05 0 0 0 0 0 0
6.41707e+09 1.98098e+09 6.25529e+08 9.02157e+07 3.62347e+06 9200.65 1.64382 9.18447e-05 0 0 0 0 0 0
3.77149e+09 1.1739e+09 4.49183e+08 1.4659e+08 3.72849e+06 5965.9 0.896267 3.86127e-05 0 0 0 0 0 0
2.23731e+09 1.31964e+09 4.75816e+08 1.9436e+08 3.45435e+06 4876.99 0.875067 8.72544e-05 0 0 0 0 0 0
